44.8246, -93.1239, 273.8, 2025-05-19T21:26:44Z, 
44.8245, -93.1239, 274, 2025-05-19T21:26:45Z, 
44.8245, -93.1238, 274, 2025-05-19T21:26:46Z, 
44.8245, -93.1238, 274, 2025-05-19T21:26:47Z, 
44.8244, -93.1238, 274, 2025-05-19T21:26:48Z, 
44.8244, -93.1238, 274.2, 2025-05-19T21:26:49Z, 
44.8244, -93.1238, 274.2, 2025-05-19T21:26:50Z, 
44.8244, -93.1237, 274.2, 2025-05-19T21:26:51Z, 
44.8243, -93.1237, 274.4, 2025-05-19T21:26:52Z, 
44.8243, -93.1237, 274.4, 2025-05-19T21:26:53Z, 
44.8243, -93.1236, 274.4, 2025-05-19T21:26:54Z, 
44.8243, -93.1236, 274.6, 2025-05-19T21:26:55Z, 
44.8243, -93.1235, 274.6, 2025-05-19T21:26:56Z, 
44.8243, -93.1235, 274.8, 2025-05-19T21:26:57Z, 
44.8243, -93.1234, 274.8, 2025-05-19T21:26:58Z, 
44.8243, -93.1234, 275, 2025-05-19T21:26:59Z, 
44.8243, -93.1233, 275, 2025-05-19T21:27:00Z, 
44.8243, -93.1233, 275.2, 2025-05-19T21:27:01Z, 
44.8243, -93.1232, 275.2, 2025-05-19T21:27:02Z, 
44.8244, -93.1232, 275.4, 2025-05-19T21:27:03Z, 
44.8244, -93.1231, 275.4, 2025-05-19T21:27:04Z, 
44.8244, -93.1231, 275.6, 2025-05-19T21:27:05Z, 
44.8244, -93.123, 275.6, 2025-05-19T21:27:06Z, 
44.8244, -93.123, 275.8, 2025-05-19T21:27:07Z, 
44.8244, -93.1229, 276, 2025-05-19T21:27:08Z, 
44.8244, -93.1229, 276, 2025-05-19T21:27:09Z, 
44.8244, -93.1228, 276.2, 2025-05-19T21:27:10Z, 
44.8244, -93.1227, 276.2, 2025-05-19T21:27:11Z, 
44.8244, -93.1227, 276.4, 2025-05-19T21:27:12Z, 
44.8244, -93.1226, 276.4, 2025-05-19T21:27:13Z, 
44.8244, -93.1226, 276.4, 2025-05-19T21:27:14Z, 
44.8244, -93.1225, 276.6, 2025-05-19T21:27:15Z, 
44.8244, -93.1225, 276.6, 2025-05-19T21:27:16Z, 
44.8244, -93.1224, 276.8, 2025-05-19T21:27:17Z, 
44.8244, -93.1223, 276.8, 2025-05-19T21:27:18Z, 
44.8244, -93.1223, 276.8, 2025-05-19T21:27:19Z, 
44.8244, -93.1222, 276.8, 2025-05-19T21:27:20Z, 
44.8244, -93.1222, 277, 2025-05-19T21:27:21Z, 
44.8244, -93.1222, 277, 2025-05-19T21:27:22Z, 
44.8243, -93.1221, 277, 2025-05-19T21:27:23Z, 
44.8243, -93.1221, 277.2, 2025-05-19T21:27:24Z, 
44.8243, -93.1221, 277.2, 2025-05-19T21:27:25Z, 
44.8243, -93.122, 277.4, 2025-05-19T21:27:26Z, 
44.8243, -93.122, 277.4, 2025-05-19T21:27:27Z, 
44.8242, -93.122, 277.6, 2025-05-19T21:27:28Z, 
44.8242, -93.1219, 277.6, 2025-05-19T21:27:29Z, 
44.8242, -93.1219, 277.8, 2025-05-19T21:27:30Z, 
44.8242, -93.1219, 278, 2025-05-19T21:27:31Z, 
44.8241, -93.1219, 278, 2025-05-19T21:27:32Z, 
44.8241, -93.1218, 278.2, 2025-05-19T21:27:33Z, 
44.8241, -93.1218, 278.4, 2025-05-19T21:27:34Z, 
44.8241, -93.1218, 278.4, 2025-05-19T21:27:35Z, 
44.824, -93.1217, 278.6, 2025-05-19T21:27:36Z, 
44.824, -93.1217, 278.8, 2025-05-19T21:27:37Z, 
44.824, -93.1216, 278.8, 2025-05-19T21:27:38Z, 
44.824, -93.1216, 279, 2025-05-19T21:27:39Z, 
44.824, -93.1215, 279.2, 2025-05-19T21:27:40Z, 
44.824, -93.1215, 279.2, 2025-05-19T21:27:41Z, 
44.824, -93.1214, 279.4, 2025-05-19T21:27:42Z, 
44.824, -93.1213, 279.4, 2025-05-19T21:27:43Z, 
44.824, -93.1213, 279.6, 2025-05-19T21:27:44Z, 
44.824, -93.1212, 279.6, 2025-05-19T21:27:45Z, 
44.824, -93.1212, 279.8, 2025-05-19T21:27:46Z, 
44.8241, -93.1212, 280, 2025-05-19T21:27:47Z, 
44.8241, -93.1211, 280, 2025-05-19T21:27:48Z, 
44.8241, -93.1211, 280, 2025-05-19T21:27:49Z, 
44.8241, -93.121, 280.2, 2025-05-19T21:27:50Z, 
44.8241, -93.121, 280.2, 2025-05-19T21:27:51Z, 
44.8241, -93.1209, 280.4, 2025-05-19T21:27:52Z, 
44.824, -93.1209, 280.4, 2025-05-19T21:27:53Z, 
44.824, -93.1208, 280.4, 2025-05-19T21:27:54Z, 
44.824, -93.1208, 280.6, 2025-05-19T21:27:55Z, 
44.824, -93.1208, 280.6, 2025-05-19T21:27:56Z, 
44.824, -93.1207, 280.6, 2025-05-19T21:27:57Z, 
44.824, -93.1207, 280.6, 2025-05-19T21:27:58Z, 
44.824, -93.1206, 280.6, 2025-05-19T21:27:59Z, 
44.824, -93.1206, 280.6, 2025-05-19T21:28:00Z, 
44.824, -93.1206, 280.6, 2025-05-19T21:28:01Z, 
44.824, -93.1205, 280.6, 2025-05-19T21:28:02Z, 
44.824, -93.1205, 280.4, 2025-05-19T21:28:03Z, 
44.824, -93.1204, 280.4, 2025-05-19T21:28:04Z, 
44.824, -93.1204, 280.4, 2025-05-19T21:28:05Z, 
44.824, -93.1204, 280.2, 2025-05-19T21:28:06Z, 
44.824, -93.1203, 280, 2025-05-19T21:28:07Z, 
44.824, -93.1202, 279.8, 2025-05-19T21:28:08Z, 
44.824, -93.1202, 279.6, 2025-05-19T21:28:09Z, 
44.824, -93.1202, 279.6, 2025-05-19T21:28:10Z, 
44.8239, -93.1201, 279.4, 2025-05-19T21:28:11Z, 
44.8239, -93.1201, 279.2, 2025-05-19T21:28:12Z, 
44.8239, -93.12, 279, 2025-05-19T21:28:13Z, 
44.8239, -93.12, 278.8, 2025-05-19T21:28:14Z, 
44.8239, -93.1199, 278.6, 2025-05-19T21:28:15Z, 
44.8239, -93.1198, 278.4, 2025-05-19T21:28:16Z, 
44.8238, -93.1198, 278.2, 2025-05-19T21:28:17Z, 
44.8238, -93.1197, 278, 2025-05-19T21:28:18Z, 
44.8238, -93.1196, 277.8, 2025-05-19T21:28:19Z, 
44.8238, -93.1196, 277.6, 2025-05-19T21:28:20Z, 
44.8238, -93.1195, 277.6, 2025-05-19T21:28:21Z, 
44.8238, -93.1195, 277.4, 2025-05-19T21:28:22Z, 
44.8238, -93.1194, 277.2, 2025-05-19T21:28:23Z, 
44.8238, -93.1194, 277, 2025-05-19T21:28:24Z, 
44.8238, -93.1193, 276.8, 2025-05-19T21:28:25Z, 
44.8238, -93.1193, 276.6, 2025-05-19T21:28:26Z, 
44.8239, -93.1193, 276.4, 2025-05-19T21:28:27Z, 
44.8239, -93.1192, 276.2, 2025-05-19T21:28:28Z, 
44.8239, -93.1192, 276, 2025-05-19T21:28:29Z, 
44.824, -93.1192, 275.8, 2025-05-19T21:28:30Z, 
44.824, -93.1191, 275.6, 2025-05-19T21:28:31Z, 
44.824, -93.1191, 275.4, 2025-05-19T21:28:32Z, 
44.8241, -93.119, 275.2, 2025-05-19T21:28:33Z, 
44.8241, -93.119, 274.8, 2025-05-19T21:28:34Z, 
44.8241, -93.1189, 274.6, 2025-05-19T21:28:35Z, 
44.8242, -93.1188, 274.2, 2025-05-19T21:28:36Z, 
44.8242, -93.1187, 274, 2025-05-19T21:28:37Z, 
44.8242, -93.1186, 273.6, 2025-05-19T21:28:38Z, 
44.8243, -93.1185, 273.4, 2025-05-19T21:28:39Z, 
44.8243, -93.1185, 273, 2025-05-19T21:28:40Z, 
44.8243, -93.1184, 272.8, 2025-05-19T21:28:41Z, 
44.8243, -93.1182, 272.4, 2025-05-19T21:28:42Z, 
44.8244, -93.1181, 272.2, 2025-05-19T21:28:43Z, 
44.8244, -93.118, 271.8, 2025-05-19T21:28:44Z, 
44.8244, -93.1179, 271.6, 2025-05-19T21:28:45Z, 
44.8244, -93.1178, 271.4, 2025-05-19T21:28:46Z, 
44.8245, -93.1177, 271.2, 2025-05-19T21:28:47Z, 
44.8245, -93.1176, 271, 2025-05-19T21:28:48Z, 
44.8245, -93.1176, 271, 2025-05-19T21:28:49Z, 
44.8246, -93.1175, 270.8, 2025-05-19T21:28:50Z, 
44.8246, -93.1174, 270.8, 2025-05-19T21:28:51Z, 
44.8247, -93.1173, 270.6, 2025-05-19T21:28:52Z, 
44.8247, -93.1173, 270.6, 2025-05-19T21:28:53Z, 
44.8248, -93.1173, 270.6, 2025-05-19T21:28:54Z, 
44.8248, -93.1173, 270.6, 2025-05-19T21:28:55Z, 
44.8249, -93.1173, 270.6, 2025-05-19T21:28:56Z, 
44.825, -93.1173, 270.6, 2025-05-19T21:28:57Z, 
44.825, -93.1173, 270.8, 2025-05-19T21:28:58Z, 
44.825, -93.1173, 270.8, 2025-05-19T21:28:59Z, 
44.8251, -93.1174, 270.8, 2025-05-19T21:29:00Z, 
44.8251, -93.1174, 270.8, 2025-05-19T21:29:01Z, 
44.8252, -93.1175, 270.8, 2025-05-19T21:29:02Z, 
44.8252, -93.1176, 271, 2025-05-19T21:29:03Z, 
44.8252, -93.1176, 271, 2025-05-19T21:29:04Z, 
44.8253, -93.1177, 271, 2025-05-19T21:29:06Z, 
44.8253, -93.1178, 271.2, 2025-05-19T21:29:07Z, 
44.8253, -93.1179, 271.2, 2025-05-19T21:29:08Z, 
44.8254, -93.1179, 271.2, 2025-05-19T21:29:09Z, 
44.8254, -93.118, 271.4, 2025-05-19T21:29:10Z, 
44.8254, -93.1181, 271.4, 2025-05-19T21:29:11Z, 
44.8254, -93.1182, 271.6, 2025-05-19T21:29:12Z, 
44.8254, -93.1183, 271.6, 2025-05-19T21:29:13Z, 
44.8253, -93.1184, 271.6, 2025-05-19T21:29:14Z, 
44.8253, -93.1184, 271.8, 2025-05-19T21:29:15Z, 
44.8253, -93.1185, 271.8, 2025-05-19T21:29:16Z, 
44.8253, -93.1186, 272, 2025-05-19T21:29:17Z, 
44.8253, -93.1186, 272, 2025-05-19T21:29:18Z, 
44.8252, -93.1187, 272, 2025-05-19T21:29:19Z, 
44.8252, -93.1187, 272.2, 2025-05-19T21:29:20Z, 
44.8252, -93.1188, 272.2, 2025-05-19T21:29:21Z, 
44.8252, -93.1188, 272.2, 2025-05-19T21:29:22Z, 
44.8252, -93.1189, 272.4, 2025-05-19T21:29:23Z, 
44.8252, -93.1189, 272.4, 2025-05-19T21:29:24Z, 
44.8252, -93.1189, 272.6, 2025-05-19T21:29:25Z, 
44.8252, -93.119, 272.6, 2025-05-19T21:29:26Z, 
44.8251, -93.119, 272.6, 2025-05-19T21:29:27Z, 
44.8251, -93.1191, 272.8, 2025-05-19T21:29:28Z, 
44.8251, -93.1192, 272.8, 2025-05-19T21:29:29Z, 
44.8252, -93.1192, 272.8, 2025-05-19T21:29:30Z, 
44.8252, -93.1193, 273, 2025-05-19T21:29:31Z, 
44.8252, -93.1193, 273, 2025-05-19T21:29:32Z, 
44.8252, -93.1193, 273, 2025-05-19T21:29:33Z, 
44.8253, -93.1194, 273.2, 2025-05-19T21:29:34Z, 
44.8253, -93.1194, 273.2, 2025-05-19T21:29:35Z, 
44.8254, -93.1194, 273.2, 2025-05-19T21:29:36Z, 
44.8254, -93.1195, 273.2, 2025-05-19T21:29:37Z, 
44.8255, -93.1195, 273.4, 2025-05-19T21:29:38Z, 
44.8255, -93.1195, 273.4, 2025-05-19T21:29:39Z, 
44.8256, -93.1195, 273.4, 2025-05-19T21:29:40Z, 
44.8256, -93.1195, 273.4, 2025-05-19T21:29:41Z, 
44.8257, -93.1196, 273.4, 2025-05-19T21:29:42Z, 
44.8257, -93.1196, 273.4, 2025-05-19T21:29:43Z, 
44.8257, -93.1196, 273.4, 2025-05-19T21:29:44Z, 
44.8258, -93.1196, 273.4, 2025-05-19T21:29:45Z, 
44.8258, -93.1196, 273.4, 2025-05-19T21:29:46Z, 
44.8259, -93.1197, 273.4, 2025-05-19T21:29:47Z, 
44.8259, -93.1197, 273.4, 2025-05-19T21:29:48Z, 
